pubchem_cid	protein	docking_score
87642	nucleocapsid	-8.10
87642	tmprss2	-7.10
3394	protease	-6.50
3394	polymerase	-6.80
3394	papainlike	-6.40
3394	ace2	-7.20
3394	spike_rbd	-7.70
3394	nucleocapsid	-7.80
3394	tmprss2	-6.80
164837	protease	-5.30
164837	polymerase	-5.80
164837	papainlike	-5.80
164837	ace2	-5.80
164837	spike_rbd	-5.90
164837	nucleocapsid	-6.40
164837	tmprss2	-6.00
3001376	protease	-6.20
3001376	polymerase	-6.60
3001376	papainlike	-6.80
3001376	ace2	-7.10
3001376	spike_rbd	-6.90
3001376	nucleocapsid	-8.20
3001376	tmprss2	-6.50
27990	protease	-6.00
27990	polymerase	-6.90
27990	papainlike	-7.00
27990	ace2	-7.20
27990	spike_rbd	-5.90
27990	nucleocapsid	-8.00
27990	tmprss2	-7.70
2723872	protease	-5.40
2723872	polymerase	-5.50
2723872	papainlike	-5.50
2723872	ace2	-5.60
2723872	spike_rbd	-5.90
2723872	nucleocapsid	-5.60
2723872	tmprss2	-6.00
444972	protease	-4.40
444972	polymerase	-5.10
444972	papainlike	-4.80
444972	ace2	-4.60
444972	spike_rbd	-4.40
444972	nucleocapsid	-4.70
444972	tmprss2	-5.70
91274	protease	-7.00
91274	polymerase	-7.00
91274	papainlike	-6.70
91274	ace2	-7.60
91274	spike_rbd	-6.40
91274	nucleocapsid	-8.00
91274	tmprss2	-7.10
9787	protease	-4.50
9787	polymerase	-5.60
9787	papainlike	-5.30
9787	ace2	-5.00
9787	spike_rbd	-5.10
9787	nucleocapsid	-5.10
9787	tmprss2	-5.90
1981	protease	-7.10
1981	polymerase	-7.70
1981	papainlike	-7.00
1981	ace2	-7.80
1981	spike_rbd	-7.10
1981	nucleocapsid	-8.70
1981	tmprss2	-7.30
12492	protease	-6.50
12492	polymerase	-7.00
12492	papainlike	-6.40
12492	ace2	-7.40
12492	spike_rbd	-6.30
12492	nucleocapsid	-8.40
12492	tmprss2	-6.50
2202	protease	-6.70
2202	polymerase	-7.70
2202	papainlike	-6.70
2202	ace2	-7.50
2202	spike_rbd	-7.90
2202	nucleocapsid	-8.20
2202	tmprss2	-7.20
15020	protease	-6.90
15020	polymerase	-7.90
15020	papainlike	-7.20
15020	ace2	-7.60
15020	spike_rbd	-6.90
15020	nucleocapsid	-9.50
15020	tmprss2	-8.10
5447130	protease	-5.80
5447130	polymerase	-6.20
5447130	papainlike	-6.20
5447130	ace2	-6.00
5447130	spike_rbd	-6.00
5447130	nucleocapsid	-6.70
5447130	tmprss2	-6.30
9837223	protease	-2.70
9837223	polymerase	-3.40
9837223	papainlike	-3.60
9837223	ace2	-3.40
9837223	spike_rbd	-3.00
9837223	nucleocapsid	-2.80
9837223	tmprss2	-3.40
1030	protease	-3.80
1030	polymerase	-4.20
1030	papainlike	-3.70
1030	ace2	-3.50
1030	spike_rbd	-3.80
1030	nucleocapsid	-3.60
1030	tmprss2	-4.10
4619	protease	-5.00
4619	polymerase	-5.90
4619	papainlike	-5.60
4619	ace2	-5.90
4619	spike_rbd	-5.50
4619	nucleocapsid	-6.60
4619	tmprss2	-5.50
6433427	protease	-6.00
6433427	polymerase	-5.70
6433427	papainlike	-6.00
6433427	ace2	-6.10
6433427	spike_rbd	-6.10
6433427	nucleocapsid	-7.50
6433427	tmprss2	-6.60
2537	protease	-5.30
2537	polymerase	-6.10
2537	papainlike	-5.10
2537	ace2	-5.10
2537	spike_rbd	-5.50
2537	nucleocapsid	-5.70
2537	tmprss2	-5.20
3084092	protease	-6.80
3084092	polymerase	-7.90
3084092	papainlike	-6.30
3084092	ace2	-7.50
3084092	spike_rbd	-6.80
3084092	nucleocapsid	-7.90
3084092	tmprss2	-6.20
4846	protease	-7.70
4846	polymerase	-9.00
4846	papainlike	-7.70
4846	ace2	-8.10
4846	spike_rbd	-8.10
4846	nucleocapsid	-9.40
4846	tmprss2	-9.00
5360692	protease	-6.70
5360692	polymerase	-7.80
5360692	papainlike	-6.90
5360692	ace2	-7.10
5360692	spike_rbd	-6.70
5360692	nucleocapsid	-8.80
5360692	tmprss2	-7.00
11980076	protease	-3.70
11980076	polymerase	-3.50
11980076	papainlike	-3.40
11980076	ace2	-3.40
11980076	spike_rbd	-3.20
11980076	nucleocapsid	-3.90
11980076	tmprss2	-3.50
115237	protease	-7.70
115237	polymerase	-8.90
115237	papainlike	-8.50
115237	ace2	-9.50
115237	spike_rbd	-9.00
115237	nucleocapsid	-10.90
115237	tmprss2	-8.40
17506	protease	-2.70
17506	polymerase	-3.40
17506	papainlike	-3.60
17506	ace2	-3.40
17506	spike_rbd	-2.90
17506	nucleocapsid	-2.80
17506	tmprss2	-3.40
9354	protease	-4.30
9354	polymerase	-4.10
9354	papainlike	-4.50
9354	ace2	-4.20
9354	spike_rbd	-4.10
9354	nucleocapsid	-4.60
9354	tmprss2	-4.60
15424	protease	-6.50
15424	polymerase	-5.80
15424	papainlike	-6.00
15424	ace2	-6.00
15424	spike_rbd	-5.80
15424	nucleocapsid	-6.80
15424	tmprss2	-6.00
71640	protease	-6.30
71640	polymerase	-7.40
71640	papainlike	-6.60
71640	ace2	-7.60
71640	spike_rbd	-6.90
71640	nucleocapsid	-7.80
71640	tmprss2	-7.00
36339	protease	-6.00
36339	polymerase	-6.30
36339	papainlike	-5.80
36339	ace2	-6.30
36339	spike_rbd	-5.70
36339	nucleocapsid	-6.70
36339	tmprss2	-6.10
216457	protease	-4.40
216457	polymerase	-5.50
216457	papainlike	-4.70
216457	ace2	-5.00
216457	spike_rbd	-4.40
216457	nucleocapsid	-4.60
216457	tmprss2	-5.10
14219	protease	-4.60
14219	polymerase	-5.20
14219	papainlike	-4.80
14219	ace2	-5.10
14219	spike_rbd	-4.70
14219	nucleocapsid	-5.10
14219	tmprss2	-5.60
225609	protease	-7.10
225609	polymerase	-8.30
225609	papainlike	-7.50
225609	ace2	-8.20
225609	spike_rbd	-7.40
225609	nucleocapsid	-9.40
225609	tmprss2	-7.50
73957	protease	-5.10
73957	polymerase	-5.70
73957	papainlike	-5.70
73957	ace2	-6.40
73957	spike_rbd	-6.20
73957	nucleocapsid	-6.70
73957	tmprss2	-5.80
3474	protease	-7.00
3474	polymerase	-7.70
3474	papainlike	-7.80
3474	ace2	-8.00
3474	spike_rbd	-7.30
3474	nucleocapsid	-8.50
3474	tmprss2	-7.20
49800004	protease	-5.50
49800004	polymerase	-7.80
49800004	papainlike	-6.00
49800004	ace2	-7.20
49800004	spike_rbd	-5.70
49800004	nucleocapsid	-7.60
49800004	tmprss2	-6.20
1369	protease	-7.10
1369	polymerase	-7.10
1369	papainlike	-6.60
1369	ace2	-7.40
1369	spike_rbd	-7.20
1369	nucleocapsid	-8.60
1369	tmprss2	-7.10
4763	protease	-6.70
4763	polymerase	-6.80
4763	papainlike	-6.80
4763	ace2	-6.90
4763	spike_rbd	-6.90
4763	nucleocapsid	-7.40
4763	tmprss2	-6.60
40127	protease	-6.00
40127	polymerase	-6.40
40127	papainlike	-5.40
40127	ace2	-6.70
40127	spike_rbd	-6.50
40127	nucleocapsid	-7.30
40127	tmprss2	-6.80
5497	protease	-4.50
5497	polymerase	-5.20
5497	papainlike	-4.80
5497	ace2	-4.90
5497	spike_rbd	-5.40
5497	nucleocapsid	-5.50
5497	tmprss2	-5.20
83813	protease	-5.50
83813	polymerase	-6.30
83813	papainlike	-6.30
83813	ace2	-6.70
83813	spike_rbd	-6.40
83813	nucleocapsid	-7.00
83813	tmprss2	-6.00
31477	protease	-6.10
31477	polymerase	-6.10
31477	papainlike	-6.50
31477	ace2	-6.60
31477	spike_rbd	-6.40
31477	nucleocapsid	-7.10
31477	tmprss2	-5.90
39147	protease	-6.60
39147	polymerase	-6.80
39147	papainlike	-6.30
39147	ace2	-7.00
39147	spike_rbd	-6.40
39147	nucleocapsid	-7.40
39147	tmprss2	-6.80
54675769	protease	-8.10
54675769	polymerase	-8.80
54675769	papainlike	-8.90
54675769	ace2	-9.60
54675769	spike_rbd	-7.80
54675769	nucleocapsid	-10.50
54675769	tmprss2	-8.60
6674	protease	-7.60
6674	polymerase	-7.70
6674	papainlike	-7.40
6674	ace2	-8.50
6674	spike_rbd	-7.30
6674	nucleocapsid	-10.80
6674	tmprss2	-7.50
4595	protease	-6.70
4595	polymerase	-8.00
4595	papainlike	-7.10
4595	ace2	-7.60
4595	spike_rbd	-7.50
4595	nucleocapsid	-8.40
4595	tmprss2	-7.30
5281068	protease	-4.40
5281068	polymerase	-4.90
5281068	papainlike	-4.80
5281068	ace2	-5.00
5281068	spike_rbd	-4.40
5281068	nucleocapsid	-4.70
5281068	tmprss2	-5.70
3000226	protease	-6.70
3000226	polymerase	-7.90
3000226	papainlike	-6.40
3000226	ace2	-8.10
3000226	spike_rbd	-6.40
3000226	nucleocapsid	-8.20
3000226	tmprss2	-7.70
52918379	protease	-4.60
52918379	polymerase	-6.00
52918379	papainlike	-5.30
52918379	ace2	-5.00
52918379	spike_rbd	-4.80
52918379	nucleocapsid	-5.00
52918379	tmprss2	-5.90
11224	protease	-4.30
11224	polymerase	-5.30
11224	papainlike	-4.60
11224	ace2	-4.60
11224	spike_rbd	-4.60
11224	nucleocapsid	-4.70
11224	tmprss2	-5.40
68546	protease	-7.40
68546	polymerase	-7.50
68546	papainlike	-6.90
68546	ace2	-8.00
68546	spike_rbd	-7.30
68546	nucleocapsid	-9.30
68546	tmprss2	-7.30
441404	protease	-6.80
441404	polymerase	-8.90
441404	papainlike	-7.20
441404	ace2	-8.20
441404	spike_rbd	-7.20
441404	nucleocapsid	-9.20
441404	tmprss2	-8.00
118984454	protease	0.00
118984454	polymerase	0.00
118984454	papainlike	0.00
118984454	ace2	0.00
118984454	spike_rbd	0.00
118984454	nucleocapsid	0.00
118984454	tmprss2	0.00
16134956	protease	0.00
16134956	polymerase	0.00
16134956	papainlike	0.00
16134956	ace2	0.00
16134956	spike_rbd	0.00
16134956	nucleocapsid	0.00
16134956	tmprss2	0.00
33630	protease	-8.10
33630	polymerase	-9.10
33630	papainlike	-8.00
33630	ace2	-9.70
33630	spike_rbd	-8.50
33630	nucleocapsid	-9.40
33630	tmprss2	-8.10
130881	protease	-8.70
130881	polymerase	-8.50
130881	papainlike	-8.10
130881	ace2	-9.60
130881	spike_rbd	-7.30
130881	nucleocapsid	-9.60
130881	tmprss2	-8.50
521951	protease	-5.70
521951	polymerase	-6.50
521951	papainlike	-6.20
521951	ace2	-6.70
521951	spike_rbd	-6.40
521951	nucleocapsid	-7.60
521951	tmprss2	-5.80
54680782	protease	-7.10
54680782	polymerase	-8.10
54680782	papainlike	-7.00
54680782	ace2	-8.40
54680782	spike_rbd	-8.10
54680782	nucleocapsid	-9.50
54680782	tmprss2	-7.20
21704	protease	-6.30
21704	polymerase	-6.30
21704	papainlike	-6.00
21704	ace2	-7.00
21704	spike_rbd	-6.10
21704	nucleocapsid	-7.60
21704	tmprss2	-7.00
5280531	protease	-5.80
5280531	polymerase	-5.90
5280531	papainlike	-4.90
5280531	ace2	-6.00
5280531	spike_rbd	-5.80
5280531	nucleocapsid	-6.30
5280531	tmprss2	-6.10
6301	protease	-6.00
6301	polymerase	-6.00
6301	papainlike	-5.70
6301	ace2	-6.70
6301	spike_rbd	-6.70
6301	nucleocapsid	-6.60
6301	tmprss2	-6.20
5280363	protease	-5.80
5280363	polymerase	-6.10
5280363	papainlike	-6.30
5280363	ace2	-7.00
5280363	spike_rbd	-6.10
5280363	nucleocapsid	-7.20
5280363	tmprss2	-5.80
6032	protease	-6.30
6032	polymerase	-7.40
6032	papainlike	-6.70
6032	ace2	-7.50
6032	spike_rbd	-6.10
6032	nucleocapsid	-7.80
6032	tmprss2	-6.90
2904	protease	-7.10
2904	polymerase	-7.30
2904	papainlike	-6.90
2904	ace2	-8.30
2904	spike_rbd	-7.00
2904	nucleocapsid	-8.50
2904	tmprss2	-7.00
6850781	protease	-4.60
6850781	polymerase	-5.30
6850781	papainlike	-5.40
6850781	ace2	-6.30
6850781	spike_rbd	-5.50
6850781	nucleocapsid	-5.20
6850781	tmprss2	-5.00
44263865	protease	-8.00
44263865	polymerase	-8.70
44263865	papainlike	-7.60
44263865	ace2	-9.10
44263865	spike_rbd	-6.00
44263865	nucleocapsid	-9.60
44263865	tmprss2	-7.10
5284373	protease	-6.70
5284373	polymerase	-7.60
5284373	papainlike	-6.30
5284373	ace2	-8.00
5284373	spike_rbd	-5.70
5284373	nucleocapsid	-7.70
5284373	tmprss2	-5.90
66368	protease	-5.60
66368	polymerase	-5.80
66368	papainlike	-5.80
66368	ace2	-6.60
66368	spike_rbd	-5.90
66368	nucleocapsid	-6.40
66368	tmprss2	-5.50
5957	protease	-7.00
5957	polymerase	-7.80
5957	papainlike	-7.20
5957	ace2	-7.80
5957	spike_rbd	-7.10
5957	nucleocapsid	-8.70
5957	tmprss2	-7.50
62413	protease	-6.30
62413	polymerase	-6.80
62413	papainlike	-6.80
62413	ace2	-6.90
62413	spike_rbd	-6.90
62413	nucleocapsid	-7.00
62413	tmprss2	-6.70
54679224	protease	-4.40
54679224	polymerase	-5.30
54679224	papainlike	-4.90
54679224	ace2	-4.90
54679224	spike_rbd	-4.70
54679224	nucleocapsid	-5.30
54679224	tmprss2	-5.50
2682	protease	-4.60
2682	polymerase	-4.20
2682	papainlike	-5.10
2682	ace2	-4.80
2682	spike_rbd	-4.30
2682	nucleocapsid	-5.10
2682	tmprss2	-5.00
44205240	protease	-6.70
44205240	polymerase	-7.10
44205240	papainlike	-6.90
44205240	ace2	-7.80
44205240	spike_rbd	-6.70
44205240	nucleocapsid	-9.00
44205240	tmprss2	-7.10
5484366	protease	-7.10
5484366	polymerase	-7.40
5484366	papainlike	-6.70
5484366	ace2	-7.40
5484366	spike_rbd	-6.60
5484366	nucleocapsid	-8.50
5484366	tmprss2	-7.20
1989	protease	-6.80
1989	polymerase	-7.30
1989	papainlike	-7.20
1989	ace2	-7.70
1989	spike_rbd	-7.40
1989	nucleocapsid	-9.20
1989	tmprss2	-7.60
612	protease	-4.20
612	polymerase	-5.00
612	papainlike	-4.10
612	ace2	-4.20
612	spike_rbd	-4.10
612	nucleocapsid	-4.40
612	tmprss2	-4.70
2468	protease	-5.40
2468	polymerase	-6.10
2468	papainlike	-5.60
2468	ace2	-6.20
2468	spike_rbd	-5.20
2468	nucleocapsid	-6.20
2468	tmprss2	-6.20
3034020	protease	-5.90
3034020	polymerase	-6.30
3034020	papainlike	-6.30
3034020	ace2	-6.50
3034020	spike_rbd	-5.70
3034020	nucleocapsid	-7.20
3034020	tmprss2	-6.30
5282367	protease	-7.60
5282367	polymerase	-7.10
5282367	papainlike	-5.80
5282367	ace2	-8.30
5282367	spike_rbd	-6.50
5282367	nucleocapsid	-8.90
5282367	tmprss2	-6.80
65720	protease	-6.60
65720	polymerase	-8.20
65720	papainlike	-8.20
65720	ace2	-8.00
65720	spike_rbd	-7.70
65720	nucleocapsid	-8.40
65720	tmprss2	-7.30
23724981	protease	-7.20
23724981	polymerase	-7.50
23724981	papainlike	-5.90
23724981	ace2	-7.80
23724981	spike_rbd	-6.50
23724981	nucleocapsid	-8.10
23724981	tmprss2	-6.90
216326	protease	-6.50
216326	polymerase	-7.40
216326	papainlike	-6.90
216326	ace2	-7.60
216326	spike_rbd	-7.20
216326	nucleocapsid	-8.40
216326	tmprss2	-8.20
7215	protease	-3.90
7215	polymerase	-3.80
7215	papainlike	-3.90
7215	ace2	-4.10
7215	spike_rbd	-4.00
7215	nucleocapsid	-4.80
7215	tmprss2	-3.50
9892792	protease	-5.30
9892792	polymerase	-5.80
9892792	papainlike	-5.60
9892792	ace2	-5.70
9892792	spike_rbd	-5.60
9892792	nucleocapsid	-6.60
9892792	tmprss2	-5.60
5337997	protease	-7.20
5337997	polymerase	-7.20
5337997	papainlike	-7.00
5337997	ace2	-7.60
5337997	spike_rbd	-7.40
5337997	nucleocapsid	-7.70
5337997	tmprss2	-7.50
6918427	protease	-4.40
6918427	polymerase	-5.00
6918427	papainlike	-4.70
6918427	ace2	-4.90
6918427	spike_rbd	-4.40
6918427	nucleocapsid	-4.70
6918427	tmprss2	-5.60
47320	protease	-5.40
47320	polymerase	-5.30
47320	papainlike	-5.30
47320	ace2	-5.50
47320	spike_rbd	-4.90
47320	nucleocapsid	-5.50
47320	tmprss2	-5.40
4760	protease	-6.60
4760	polymerase	-7.60
4760	papainlike	-7.70
4760	ace2	-7.70
4760	spike_rbd	-7.60
4760	nucleocapsid	-8.00
4760	tmprss2	-7.20
5534	protease	-4.20
5534	polymerase	-4.90
5534	papainlike	-4.60
5534	ace2	-4.90
5534	spike_rbd	-4.40
5534	nucleocapsid	-5.30
5534	tmprss2	-4.80
10158453	protease	-6.50
10158453	polymerase	-7.10
10158453	papainlike	-7.40
10158453	ace2	-7.40
10158453	spike_rbd	-7.40
10158453	nucleocapsid	-8.70
10158453	tmprss2	-6.90
3280	protease	-6.20
3280	polymerase	-7.00
3280	papainlike	-6.80
3280	ace2	-7.20
3280	spike_rbd	-6.80
3280	nucleocapsid	-8.20
3280	tmprss2	-6.60
4235	protease	-5.50
4235	polymerase	-6.00
4235	papainlike	-5.90
4235	ace2	-6.40
4235	spike_rbd	-6.20
4235	nucleocapsid	-6.90
4235	tmprss2	-6.30
5281004	protease	-7.10
5281004	polymerase	-7.50
5281004	papainlike	-7.10
5281004	ace2	-8.00
5281004	spike_rbd	-7.40
5281004	nucleocapsid	-9.20
5281004	tmprss2	-7.10
1978	protease	-5.60
1978	polymerase	-6.00
1978	papainlike	-6.20
1978	ace2	-6.80
1978	spike_rbd	-6.60
1978	nucleocapsid	-7.00
1978	tmprss2	-6.20
9929278	protease	-7.30
9929278	polymerase	-6.80
9929278	papainlike	-6.70
9929278	ace2	-7.30
9929278	spike_rbd	-6.60
9929278	nucleocapsid	-8.00
9929278	tmprss2	-6.00
82148	protease	-6.30
82148	polymerase	-6.80
82148	papainlike	-7.50
82148	ace2	-7.40
82148	spike_rbd	-6.90
82148	nucleocapsid	-7.50
82148	tmprss2	-6.20
161602	protease	-5.70
161602	polymerase	-6.00
161602	papainlike	-5.10
161602	ace2	-5.90
161602	spike_rbd	-6.00
161602	nucleocapsid	-6.80
161602	tmprss2	-5.60
28931	protease	-6.60
28931	polymerase	-8.00
28931	papainlike	-7.70
28931	ace2	-8.60
28931	spike_rbd	-7.10
28931	nucleocapsid	-8.90
28931	tmprss2	-7.50
11993740	protease	-7.00
11993740	polymerase	-7.10
11993740	papainlike	-6.10
11993740	ace2	-7.00
11993740	spike_rbd	-6.40
11993740	nucleocapsid	-8.90
11993740	tmprss2	-6.10
91610	protease	-8.70
91610	polymerase	-8.40
91610	papainlike	-9.40
91610	ace2	-9.60
91610	spike_rbd	-7.80
91610	nucleocapsid	-10.20
91610	tmprss2	-8.40
6018	protease	-6.40
6018	polymerase	-6.50
6018	papainlike	-6.70
6018	ace2	-7.10
6018	spike_rbd	-6.40
6018	nucleocapsid	-7.90
6018	tmprss2	-6.50
5281915	protease	-6.10
5281915	polymerase	-5.60
5281915	papainlike	-5.50
5281915	ace2	-6.70
5281915	spike_rbd	-6.10
5281915	nucleocapsid	-8.40
5281915	tmprss2	-7.10
5360373	protease	-7.50
5360373	polymerase	-6.60
5360373	papainlike	-7.80
5360373	ace2	-9.70
5360373	spike_rbd	-6.50
5360373	nucleocapsid	-8.80
5360373	tmprss2	-6.10
5479537	protease	-6.70
5479537	polymerase	-8.10
5479537	papainlike	-6.80
5479537	ace2	-7.80
5479537	spike_rbd	-7.30
5479537	nucleocapsid	-8.40
5479537	tmprss2	-6.70
3702	protease	-7.70
3702	polymerase	-8.60
3702	papainlike	-7.50
3702	ace2	-8.40
3702	spike_rbd	-7.30
3702	nucleocapsid	-9.00
3702	tmprss2	-7.70
11079	protease	-6.90
11079	polymerase	-6.70
11079	papainlike	-6.20
11079	ace2	-7.30
11079	spike_rbd	-7.30
11079	nucleocapsid	-7.20
11079	tmprss2	-6.90
6083	protease	-6.20
6083	polymerase	-7.00
6083	papainlike	-6.60
6083	ace2	-7.50
6083	spike_rbd	-6.60
6083	nucleocapsid	-8.20
6083	tmprss2	-7.30
2333	protease	-6.60
2333	polymerase	-7.80
2333	papainlike	-7.60
2333	ace2	-7.80
2333	spike_rbd	-7.00
2333	nucleocapsid	-8.30
2333	tmprss2	-7.40
892	protease	-5.10
892	polymerase	-5.70
892	papainlike	-5.10
892	ace2	-5.30
892	spike_rbd	-5.70
892	nucleocapsid	-5.60
892	tmprss2	-6.10
11237762	protease	-3.60
11237762	polymerase	-3.90
11237762	papainlike	-3.60
11237762	ace2	-3.30
11237762	spike_rbd	-3.60
11237762	nucleocapsid	-3.50
11237762	tmprss2	-3.80
27200	protease	-6.00
27200	polymerase	-6.60
27200	papainlike	-6.40
27200	ace2	-6.80
27200	spike_rbd	-6.10
27200	nucleocapsid	-7.30
27200	tmprss2	-6.70
10631	protease	-7.10
10631	polymerase	-7.30
10631	papainlike	-6.80
10631	ace2	-7.80
10631	spike_rbd	-7.30
10631	nucleocapsid	-9.70
10631	tmprss2	-7.70
68643	protease	-4.30
68643	polymerase	-4.90
68643	papainlike	-4.50
68643	ace2	-5.40
68643	spike_rbd	-4.80
68643	nucleocapsid	-4.80
68643	tmprss2	-5.00
6917733	protease	-4.40
6917733	polymerase	-5.10
6917733	papainlike	-4.80
6917733	ace2	-5.00
6917733	spike_rbd	-4.40
6917733	nucleocapsid	-4.70
6917733	tmprss2	-5.70
4041	protease	-6.20
4041	polymerase	-7.00
4041	papainlike	-6.70
4041	ace2	-7.40
4041	spike_rbd	-6.60
4041	nucleocapsid	-8.10
4041	tmprss2	-6.60
6581	protease	-3.90
6581	polymerase	-4.10
6581	papainlike	-3.70
6581	ace2	-3.90
6581	spike_rbd	-3.80
6581	nucleocapsid	-3.80
6581	tmprss2	-3.90
5656	protease	-5.50
5656	polymerase	-6.30
5656	papainlike	-5.30
5656	ace2	-6.20
5656	spike_rbd	-6.70
5656	nucleocapsid	-7.10
5656	tmprss2	-5.90
71405	protease	-7.20
71405	polymerase	-7.70
71405	papainlike	-7.20
71405	ace2	-8.20
71405	spike_rbd	-7.30
71405	nucleocapsid	-8.90
71405	tmprss2	-8.00
2796	protease	-5.10
2796	polymerase	-5.30
2796	papainlike	-5.50
2796	ace2	-6.30
2796	spike_rbd	-6.00
2796	nucleocapsid	-6.00
2796	tmprss2	-5.90
441313	protease	-3.00
441313	polymerase	-3.40
441313	papainlike	-3.20
441313	ace2	-3.20
441313	spike_rbd	-3.40
441313	nucleocapsid	-3.30
441313	tmprss2	-3.50
75409771	protease	-8.60
75409771	polymerase	-8.90
75409771	papainlike	-7.10
75409771	ace2	-8.90
75409771	spike_rbd	-7.10
75409771	nucleocapsid	-10.00
75409771	tmprss2	-7.30
16134395	protease	-6.30
16134395	polymerase	-7.30
16134395	papainlike	-6.50
16134395	ace2	-8.30
16134395	spike_rbd	-6.90
16134395	nucleocapsid	-9.50
16134395	tmprss2	-7.60
9827599	protease	-4.40
9827599	polymerase	-5.10
9827599	papainlike	-4.80
9827599	ace2	-4.90
9827599	spike_rbd	-4.30
9827599	nucleocapsid	-4.70
9827599	tmprss2	-5.70
5342	protease	-7.40
5342	polymerase	-7.60
5342	papainlike	-8.10
5342	ace2	-7.60
5342	spike_rbd	-7.70
5342	nucleocapsid	-9.90
5342	tmprss2	-7.40
43708	protease	-6.70
43708	polymerase	-7.70
43708	papainlike	-6.80
43708	ace2	-8.10
43708	spike_rbd	-6.40
43708	nucleocapsid	-8.80
43708	tmprss2	-7.30
3242	protease	-5.80
3242	polymerase	-6.30
3242	papainlike	-6.30
3242	ace2	-6.20
3242	spike_rbd	-6.20
3242	nucleocapsid	-6.60
3242	tmprss2	-5.80
54682938	protease	-8.40
54682938	polymerase	-8.80
54682938	papainlike	-7.70
54682938	ace2	-9.00
54682938	spike_rbd	-8.10
54682938	nucleocapsid	-9.40
54682938	tmprss2	-8.30
441412	protease	-6.20
441412	polymerase	-6.90
441412	papainlike	-6.90
441412	ace2	-7.40
441412	spike_rbd	-6.50
441412	nucleocapsid	-8.30
441412	tmprss2	-6.50
4421	protease	-7.20
4421	polymerase	-6.10
4421	papainlike	-5.70
4421	ace2	-7.00
4421	spike_rbd	-7.00
4421	nucleocapsid	-7.10
4421	tmprss2	-6.60
8228	protease	-6.10
8228	polymerase	-6.50
8228	papainlike	-6.00
8228	ace2	-6.60
8228	spike_rbd	-6.00
8228	nucleocapsid	-7.30
8228	tmprss2	-6.80
71771	protease	-6.70
71771	polymerase	-6.40
71771	papainlike	-6.90
71771	ace2	-7.20
71771	spike_rbd	-6.90
71771	nucleocapsid	-7.80
71771	tmprss2	-6.80
36431	protease	-6.30
36431	polymerase	-7.20
36431	papainlike	-6.90
36431	ace2	-7.70
36431	spike_rbd	-6.90
36431	nucleocapsid	-8.80
36431	tmprss2	-7.00
71469	protease	-6.10
71469	polymerase	-6.40
71469	papainlike	-6.10
71469	ace2	-6.50
71469	spike_rbd	-5.80
71469	nucleocapsid	-7.40
71469	tmprss2	-6.00
3778	protease	-5.80
3778	polymerase	-6.10
3778	papainlike	-6.30
3778	ace2	-6.40
3778	spike_rbd	-5.90
3778	nucleocapsid	-6.90
3778	tmprss2	-5.90
56704	protease	-6.20
56704	polymerase	-6.60
56704	papainlike	-6.50
56704	ace2	-7.20
56704	spike_rbd	-6.10
56704	nucleocapsid	-7.40
56704	tmprss2	-6.30
2717	protease	-5.90
2717	polymerase	-5.90
2717	papainlike	-5.80
2717	ace2	-6.80
2717	spike_rbd	-6.00
2717	nucleocapsid	-7.30
2717	tmprss2	-5.90
198334	protease	-3.60
198334	polymerase	-3.90
198334	papainlike	-3.70
198334	ace2	-3.30
198334	spike_rbd	-3.60
198334	nucleocapsid	-3.50
198334	tmprss2	-3.80
66448	protease	-6.20
66448	polymerase	-5.80
66448	papainlike	-6.50
66448	ace2	-6.90
66448	spike_rbd	-5.70
66448	nucleocapsid	-7.60
66448	tmprss2	-6.20
104769	protease	-6.00
104769	polymerase	-5.80
104769	papainlike	-5.90
104769	ace2	-7.00
104769	spike_rbd	-6.10
104769	nucleocapsid	-6.80
104769	tmprss2	-6.00
193653	protease	-4.80
193653	polymerase	-5.40
193653	papainlike	-4.80
193653	ace2	-4.70
193653	spike_rbd	-4.90
193653	nucleocapsid	-5.00
193653	tmprss2	-5.20
28891	protease	-5.00
28891	polymerase	-5.60
28891	papainlike	-5.90
28891	ace2	-5.20
28891	spike_rbd	-5.20
28891	nucleocapsid	-5.30
28891	tmprss2	-6.20
5281070	protease	-4.40
5281070	polymerase	-5.10
5281070	papainlike	-4.70
5281070	ace2	-4.90
5281070	spike_rbd	-4.30
5281070	nucleocapsid	-4.70
5281070	tmprss2	-5.70
31072	protease	-4.50
31072	polymerase	-4.90
31072	papainlike	-4.30
31072	ace2	-4.60
31072	spike_rbd	-4.80
31072	nucleocapsid	-5.00
31072	tmprss2	-5.00
4756	protease	-6.10
4756	polymerase	-6.60
4756	papainlike	-6.10
4756	ace2	-6.80
4756	spike_rbd	-6.20
4756	nucleocapsid	-7.30
4756	tmprss2	-6.50
68861	protease	-7.20
68861	polymerase	-7.40
68861	papainlike	-7.40
68861	ace2	-7.60
68861	spike_rbd	-6.90
68861	nucleocapsid	-8.80
68861	tmprss2	-7.50
174	protease	-3.30
174	polymerase	-3.60
174	papainlike	-3.40
174	ace2	-3.20
174	spike_rbd	-3.20
174	nucleocapsid	-3.40
174	tmprss2	-3.70
5280934	protease	-4.90
5280934	polymerase	-5.70
5280934	papainlike	-5.10
